record_type,receipt_run_id,canonical_cache_key,receipt_json_sha256,artifact_id,artifact,workflow_run_id,dispositions,candidate_delta_rows,candidate_fields,candidate_file_count,candidate_files,source_cells,cache_match_cells,cache_missing_cells,cache_conflict_cells,unmatched_cache_cells,blocked_schema_cells,final_status,final_reason,next_action,identity_profile_run_id,identity_profile_source,source_team_keys,matched_source_team_keys,unmatched_source_team_keys,league_week_overlap_keys,league_week_absent_keys,matched_source_player_rows,identity_bridge_status,matched_by_mfl_manager_guid,matched_by_manager_team_name,matched_by_unique_manager,cache_join_strategy,bridge_evidence_file_count,bridge_evidence_row_count,bridge_evidence_strength,bridge_evidence_schemas,bridge_evidence_receipt_run_id,loss_tie_gate,player_team_bridge_gate,source_precedence_gate,cache_admission_state
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011432273,fleaflicker-underpopulated-week-rescue-174-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_174.jsonl|fleaflicker_underpopulated_week_rescue_174.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011434621,fleaflicker-underpopulated-week-rescue-184-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_184.jsonl|fleaflicker_underpopulated_week_rescue_184.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011434747,fleaflicker-underpopulated-week-rescue-181-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_181.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011435060,fleaflicker-underpopulated-week-rescue-177-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_177.jsonl|fleaflicker_underpopulated_week_rescue_177.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011435566,fleaflicker-underpopulated-week-rescue-179-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_179.jsonl|fleaflicker_underpopulated_week_rescue_179.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011435567,fleaflicker-underpopulated-week-rescue-185-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_185.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011436249,fleaflicker-underpopulated-week-rescue-183-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_183.jsonl|fleaflicker_underpopulated_week_rescue_183.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011438215,fleaflicker-underpopulated-week-rescue-182-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_182.jsonl|fleaflicker_underpopulated_week_rescue_182.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011439834,fleaflicker-underpopulated-week-rescue-188-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_188.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011441736,fleaflicker-underpopulated-week-rescue-189-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_189.jsonl|fleaflicker_underpopulated_week_rescue_189.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011442052,fleaflicker-underpopulated-week-rescue-186-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_186.jsonl|fleaflicker_underpopulated_week_rescue_186.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011444376,fleaflicker-underpopulated-week-rescue-192-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_192.jsonl|fleaflicker_underpopulated_week_rescue_192.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011446017,fleaflicker-underpopulated-week-rescue-187-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_187.jsonl|fleaflicker_underpopulated_week_rescue_187.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011446342,fleaflicker-underpopulated-week-rescue-195-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_195.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011446829,fleaflicker-underpopulated-week-rescue-196-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_196.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011446830,fleaflicker-underpopulated-week-rescue-194-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_194.jsonl|fleaflicker_underpopulated_week_rescue_194.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011448309,fleaflicker-underpopulated-week-rescue-191-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_191.jsonl|fleaflicker_underpopulated_week_rescue_191.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011448872,fleaflicker-underpopulated-week-rescue-199-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_199.jsonl|fleaflicker_underpopulated_week_rescue_199.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011448904,fleaflicker-underpopulated-week-rescue-200-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_200.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011449717,fleaflicker-underpopulated-week-rescue-190-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_190.jsonl|fleaflicker_underpopulated_week_rescue_190.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011453114,fleaflicker-underpopulated-week-rescue-193-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_193.jsonl|fleaflicker_underpopulated_week_rescue_193.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011453781,fleaflicker-underpopulated-week-rescue-198-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_198.jsonl|fleaflicker_underpopulated_week_rescue_198.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011454693,fleaflicker-underpopulated-week-rescue-202-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_202.jsonl|fleaflicker_underpopulated_week_rescue_202.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011455901,fleaflicker-underpopulated-week-rescue-197-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_197.jsonl|fleaflicker_underpopulated_week_rescue_197.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011457986,fleaflicker-underpopulated-week-rescue-205-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_205.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011458824,fleaflicker-underpopulated-week-rescue-201-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_201.jsonl|fleaflicker_underpopulated_week_rescue_201.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011458884,fleaflicker-underpopulated-week-rescue-206-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_206.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011459770,fleaflicker-underpopulated-week-rescue-212-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_212.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011460251,fleaflicker-underpopulated-week-rescue-207-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_207.jsonl|fleaflicker_underpopulated_week_rescue_207.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011462423,fleaflicker-underpopulated-week-rescue-203-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_203.jsonl|fleaflicker_underpopulated_week_rescue_203.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011464061,fleaflicker-underpopulated-week-rescue-211-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_211.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011464886,fleaflicker-underpopulated-week-rescue-204-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_204.jsonl|fleaflicker_underpopulated_week_rescue_204.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011465828,fleaflicker-underpopulated-week-rescue-210-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_210.jsonl|fleaflicker_underpopulated_week_rescue_210.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011466861,fleaflicker-underpopulated-week-rescue-208-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_208.jsonl|fleaflicker_underpopulated_week_rescue_208.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011468258,fleaflicker-underpopulated-week-rescue-214-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_214.jsonl|fleaflicker_underpopulated_week_rescue_214.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011469738,fleaflicker-underpopulated-week-rescue-209-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_209.jsonl|fleaflicker_underpopulated_week_rescue_209.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011470296,fleaflicker-underpopulated-week-rescue-216-31223307970,31223307970,metadata_or_validation|structured_evidence_candidate,0,,1,fleaflicker_underpopulated_week_rescue_216.jsonl,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011470405,fleaflicker-underpopulated-week-rescue-213-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_213.jsonl|fleaflicker_underpopulated_week_rescue_213.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011471018,fleaflicker-underpopulated-week-rescue-218-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_218.jsonl|fleaflicker_underpopulated_week_rescue_218.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
artifact_inventory,31500865474,research-public-lake-v4-Linux-20260806-championship-v2-final-playoff-anchor-outcomes-31147899613,df8a21d802928f3f0215bff49a272ff7168acb0a6412cc181fd94bd51cf8dbbd,9011475221,fleaflicker-underpopulated-week-rescue-217-31223307970,31223307970,structured_evidence_candidate|team_week_signal_candidate,0,,2,fleaflicker_underpopulated_week_rescue_217.jsonl|fleaflicker_underpopulated_week_rescue_217.parquet,0,0,0,0,0,0,no_promotable_candidate_emitted,The frozen extraction/comparison ledger emitted no promotable cache cell for this candidate-classified artifact.,closed_no_promotable_candidate_emitted,,,,,,,,,,,,,,,,,,,not_required,not_required,not_required,closed_no_promotable_candidate_emitted
